194,1,"płaskowyż wapienny"
196,1,"jeziorko trawertynowe"
199,1,"nit"
200,1,"roztwór"
201,1,"rumowisko"
202,1,"zawalenie się stropu lub wejścia do jaskini"
203,1,"autoasekuracja"
204,1,"samopomoc"
206,1,"paleokras"
207,1,"kolumna"
208,1,"kombinezon"
210,1,"nawis"
211,1,"jaskinia z rzeką"
212,1,"węzeł ósemka"
213,1,"granica krasu"
214,1,"przyrząd zjazdowy Petzla"
216,1,"sieć pomiarowa"
217,1,"polje"
218,1,"węzeł prusika"
219,1,"prusikowanie"
221,1,"lina asekuracyjna"
222,1,"łożysko"
223,1,"płaszczyzna stratyfikacji"
224,1,"anastomoza"
225,1,"kolejność warstw"
226,1,"latarka"
227,1,"błoto"
227,2,"muł"
228,1,"kask"
229,1,"lina"
230,1,"obejście"
231,1,"przepaść"
232,1,"dolina zapadliskowa"
233,1,"stalaktyt słomkowy"
233,2,"makaron"
234,1,"rogata ósemka"
235,1,"hak"
236,1,"dwutlenek węgla"
236,2,"ditlenek węgla"
237,1,"kwas węglowy"
238,1,"syfon"
239,1,"suche przejście przez syfon"
241,1,"poziom erozyjny"
242,1,"poziom"
243,1,"węzeł"
248,1,"wąwóz"
248,2,"kanion"
249,1,"wody podziemne"
250,1,"zwierciadło wód podziemnych"
251,1,"jaskinia zapadliskowa"
252,1,"tunel (sztuczny)"
253,1,"tektonika"
254,1,"stratyfikacja"
255,1,"komora"
255,2,"sala"
258,1,"stożek usypiskowy"
259,1,"wieża krasowa"
260,1,"kras wieżowy"
261,1,"trawers"
263,1,"osad"
265,1,"rozwój jaskini"
266,1,"uwala"
268,1,"latarka elektryczna"
269,1,"ślepa dolina"
270,1,"zaklinowany głaz"
271,1,"uskok"
272,1,"płaszczyzna uskoku"
273,1,"lina podciągowa"
275,1,"żarówka"
276,1,"barwienie"
276,2,"znacznikowanie"
277,1,"zlewnia"
278,1,"ponor"
279,1,"jaskinia ponorowa"
280,1,"znacznikowanie wody"
281,1,"wodonosiec"
282,1,"kanał podziemny"
283,1,"nieprzepuszczalny"
284,1,"przyrząd zjazdowy z drabinką"
287,1,"speleologia pionowa"
288,1,"gigantyczna studnia"
288,2,"komin"
289,1,"jaskinia pionowa"
289,2,"awen"
290,1,"nici Ariadny"
291,1,"estawela"
291,2,"wywierzysko okresowe w dnie polja"
292,1,"przepuszczalność"
293,1,"strefa epifreatyczna"
294,1,"awen"
294,2,"komin"
295,1,"speleo-"
296,1,"sztuczna jaskinia"
297,1,"biospeleologia"
298,1,"biwak"
299,1,"tworzenie nacieków"
300,1,"depresja"
301,1,"dolomityzacja"
302,1,"zjazd"
303,1,"fluoresceina"
304,1,"kras fluwialny"
305,1,"wypływ rzeki z jaskini"
306,1,"kopalny"
307,1,"otwór"
307,2,"szczelina, z której wieje wiatr"
308,1,"kras wiszący"
309,1,"jaskinia lodowcowa"
310,1,"żłobek krasowy"
311,1,"holo kras"
312,1,"pudełkowa struktura skały wapiennej, podkreślona korozyjnie"
313,1,"węglan wapnia"
314,1,"bruk wapienny"
315,1,"krasowy"
316,1,"wypływ"
317,1,"rejon krasowy"
318,1,"strefa napowietrzania"
318,2,"strefa aeracji"
319,1,"zwierciadło wód krasowych"
320,1,"grota"
320,2,"kawerna"
321,1,"wynieść liny i sprzęt z jaskini po eksploracji"
322,1,"konkrecja"
323,1,"skała"
324,1,"kieszeń powietrzna"
325,1,"strop"
326,1,"pendant"
327,1,"pole ryżowe"
329,1,"kras nagi"
330,1,"znacznik"
331,1,"zagłębienie erozyjne na ścianie"
331,2,"jamka erozyjna"
332,1,"zagłębienie erozyjne"
332,2,"kieszeń erozyjna"
333,1,"petroglif"
334,1,"speleologiczny"
336,1,"trawers wzdłuż ściany jaskini, wysoko nad dnem"
336,2,"zacisk w kształcie dziurki od klucza"
336,3,"zacisk"
337,1,"osad"
338,1,"terra rosa"
339,1,"kawerna"
340,1,"jaskiniowy"
341,1,"głaz"
342,1,"schronisko jaskiniowe"
343,1,"jaskinia bez stropu"
344,1,"hum"
