221,1,"セイフティコード","seifutikodo"
222,1,"層","so"
222,2,"地層","chiso"
223,1,"地層面","chisomen"
223,2,"層理面","sorimen"
224,1,"網状溶食管","amijo yoshokukan"
224,2,"溶食蛇行管","yoshoku dakokan"
224,3,"アナストモーシス","anasutomoshisu"
225,1,"層配列","so hairetsu"
226,1,"懐中電灯","kaichu dento"
226,2,"ライト","raito"
227,1,"泥","doro"
228,1,"ヘルメット","herumetto"
228,2,"メット","metto"
229,1,"残置ロープ","zanchi ropu"
230,1,"シャント","shanto"
231,1,"裂け目","sakeme"
231,2,"小峡谷","shokyokoku"
232,1,"崩落ドリーネ","horaku dorine"
232,2,"陥没ドリーネ","kanbotsu dorine"
233,1,"鍾乳管","shonyukan"
233,2,"ストロー鍾乳石","sutoro shonyuseki"
233,3,"管状鍾乳石","kanjo shonyuseki"
233,4,"ストロー","sutoro"
234,1,"ロングホーンリング","ronguhonringu"
235,1,"ピトン","piton"
235,2,"ハーケン","haken"
236,1,"二酸化炭素","nisankatanso"
236,2,"CO2","shiotsu"
237,1,"炭酸","tansan"
238,1,"水没部","suibotsubu"
238,2,"淵","fuchi"
238,3,"サンプ","sampu"
238,4,"サイフォン","saifon"
239,1,"サイフォン上の空間","saifonueno kukan"
241,1,"流水溝","ryusuiko"
241,2,"溝","mizo"
242,1,"水平面","suihemen"
242,2,"水平線","suiheisen"
242,3,"水平","suihei"
242,4,"レベル","reberu"
243,1,"巻き結び","maki musubi"
243,2,"インク結び","inku musubi"
243,3,"マスト結び","masuto musubi"
243,4,"クローブヒッチ","kurobu hitchi"
248,1,"峡谷","kyokoku"
248,2,"渓谷","keikoku"
248,3,"キャニオン","kyanion"
249,1,"地下水","chikasui"
250,1,"地下水面","chika suimen"
251,1,"崩落洞","horakudo"
252,1,"坑道","kodo"
253,1,"構築学","kochikugaku"
253,2,"構造地質学","kozo chishitsugaku"
253,3,"地殻変動","chikaku hendo"
253,4,"テクトニクス","tekutonikusu"
254,1,"層理","sori"
254,2,"成層","seiso"
255,1,"広場","hiroba"
255,2,"空間","kukan"
255,3,"ホール","horu"
258,1,"沖積錐","chusekisui"
259,1,"カルストタワー","karusutotawa"
260,1,"塔状カルスト","tojo karusuto"
260,2,"タワーカルスト","tawakarusuto"
261,1,"横断","odan"
261,2,"渡ること","watarukoto"
261,3,"トラバース","torabasu"
261,4,"チムニー","chimuni"
263,1,"堆積物","taisekibutsu"
265,1,"洞窟形成","dokutsu keisei"
266,1,"ウバーレ","ubare"
268,1,"フラッシュ","furasshu"
269,1,"盲谷","mekuradani"
270,1,"巨岩閉塞","kyogan heisoku"
271,1,"断層","danso"
272,1,"断層面","dansomen"
273,1,"軌跡","kiseki"
273,2,"足跡","ashiato"
275,1,"閃光電球","senko denkyu"
275,2,"フラッシュバルブ","furasshubarubu"
275,3,"バルブ","barubu"
276,1,"色素追跡","shikiso tsuiseki"
276,2,"水流追跡","suiryu tsuiseki"
277,1,"分水地点","bunsui chiten"
277,2,"分水嶺","bunsuirei"
277,3,"分水界","bunsuikai"
277,4,"流域","ryuiki"
277,5,"集水地域","shusui chiiki"
278,1,"吸い込み穴","suikomiana"
278,2,"ポノール","ponoru"
278,3,"シンクホール","shinkuhoru"
279,1,"吸い込み穴","suikomiana"
280,1,"水流追跡","suiryu tsuiseki"
281,1,"帯水層","taisuiso"
282,1,"水路","suiro"
283,1,"不浸透性の","fushintoseino"
283,2,"通り抜けられない","torinukerarenai"
284,1,"ラペルラック","raperurakku"
284,2,"ラック","rakku"
287,1,"竪穴探検","tateana tanken"
287,2,"竪穴昇降","tateana shoko"
287,3,"バーティカルケイビング","batikarukeibingu"
288,1,"ドームピット","domupitto"
289,1,"竪穴","tateana"
289,2,"甌穴","oketsu"
289,3,"ポットホール","pottohoru"
290,1,"アリアドネの糸","ariadonenoito"
291,1,"増水","zosui"
292,1,"浸透性","shintosei"
292,2,"透過性","tokasei"
293,1,"エピフレアティックゾーン","epifureatikkuzon"
294,1,"チムニー","chimuni"
294,2,"トラバース","torabasu"
295,1,"洞窟の","dokutsuno"
295,2,"穴の","anano"
296,1,"人工洞","jinkodo"
296,2,"人工洞窟","jinko dokutsu"
297,1,"洞窟生物学","dokutsu seibutsugaku"
298,1,"洞内泊","donaihaku"
298,2,"露営","roei"
298,3,"ビバーク","bibaku"
299,1,"鍾乳石生成","syonyusek seisei"
299,2,"点滴石生成","tentekisek seisei"
299,3,"滴下石生成","tekikaseki seisei"
300,1,"窪地","kubochi"
300,2,"吸い込み穴","suikomiana"
300,3,"シンクホール","shinkuhoru"
301,1,"苦灰石化作用","kubaisekka sayo"
301,2,"苦灰化作用","kubaika sayo"
301,3,"白雲化作用","hakuunka sayo"
301,4,"ドロマイト化作用","doromaitoka sayo"
302,1,"懸垂下降","kensui kako"
302,2,"降下","koka"
302,3,"下降","kako"
302,4,"ロープ下降","ropu kako"
302,5,"ディセント","disento"
302,6,"アプザイレン","apuzairen"
303,1,"フルオレセイン","furuoresein"
304,1,"河成カルスト","kasei karusuto"
305,1,"流出口","ryushutsuko"
306,1,"化石","kaseki"
307,1,"通風孔","tsufuko"
307,2,"噴気孔","funkiko"
307,3,"潮吹き穴","shiofukiana"
307,4,"潮吹き岩","shiofukiiwa"
307,5,"噴出口","funshutsuko"
307,6,"ブローホール","burohoru"
308,1,"ハンギングカルスト","hangingukarusuto"
309,1,"氷河洞","hyogado"
309,2,"氷河洞窟","hyogadokutsu"
310,1,"空隙","kugeki"
310,2,"グライク","guraiku"
311,1,"ホロカルスト","horokarusuto"
312,1,"ボックスワーク","bokkusuwaku"
313,1,"炭酸カルシウム","tansan karushiumu"
314,1,"ライムストーンペイブメント","raimusutonpeibumento"
315,1,"カルストの","karusutono"
315,2,"カルスト地形の","karusutochikeino"
316,1,"陸化","rikuka"
316,2,"離水","risui"
316,3,"湧出","yushutsu"
316,4,"再隆起","sairyuki"
317,1,"カルスト地形","karusutochikei"
317,2,"カルスト地域","karusutochiiki"
318,1,"通気帯","tsukitai"
318,2,"曝気帯","bakkitai"
319,1,"カルストの水位","karusutonosuii"
320,1,"穴","ana"
320,2,"洞窟","dokutsu"
320,3,"ほら穴","horaana"
320,4,"キャビティ","kyabiti"
321,1,"撤収","tesshu"
321,2,"撤収する","tesshusuru"
321,3,"デリギング","derigingu"
322,1,"凝結","gyoketsu"
322,2,"凝塊","gyokai"
322,3,"団塊","dankai"
323,1,"岩","iwa"
323,2,"岩石","ganseki"
324,1,"空隙","kugeki"
324,2,"空洞","kudo"
324,3,"エアポケット","eapoketto"
325,1,"天井","tenjo"
325,2,"シーリング","shiringu"
326,1,"ペンダント","pendanto"
327,1,"田んぼ","tambo"
327,2,"稲田","inada"
327,3,"田","ta"
329,1,"オープンカルスト","opunkarusuto"
330,1,"追跡材料","tsuiseki zairyo"
331,1,"スカラップ","sukarappu"
332,1,"溶解穴","yokaiana"
332,2,"溶解孔","yokaiko"
333,1,"象形文字","shokei moji"
333,2,"絵文字","emoji"
333,3,"岩石線画","ganseki senga"
333,4,"岩石彫刻","ganseki chokoku"
334,1,"洞窟の","dokutsuno"
334,2,"穴の","anano"
336,1,"狭洞","kyodo"
336,2,"鍵穴通路","kagianatsuro"
336,3,"キーホール","kihoru"
336,4,"キーホールパッセイジ","kihorupasseiji"
337,1,"プール沈殿物","puru chindenbutsu"
337,2,"プール堆積物","puru taisekibutsu"
338,1,"テラロッサ","terarossa"
339,1,"穴","ana"
339,2,"洞窟","dokutsu"
339,3,"ほら穴","horaana"
340,1,"洞窟状の","dokutsujono"
340,2,"洞窟のある","dokutsunoaru"
340,3,"空洞性の","kudoseino"
341,1,"巨岩","kyogan"
342,1,"穴居","kekkyo"
342,2,"穴居住宅","kekkyo jutaku"
342,3,"洞窟住居","dokutsu jukyo"
343,1,"屋根なし洞窟","yanenashi dokutsu"
344,1,"ポリエ残丘","porie zankyu"
